Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_0,BusinessTravel_1,BusinessTravel_2,Department_0,Department_1,Department_2,EducationField_0,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,Gender_0,Gender_1,JobRole_0,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,OverTime_0,OverTime_1,Expected_tenure
25.0,1356.0,10.0,4.0,3.0,57.0,3.0,2.0,4.0,1857.1,17530.1,0.0,14.0,3.0,2.0,0.494864,5.0,4.0,3.0,4.0,1.0,1.0,0.0,0.61858,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
30.0,180.22000000000003,1.0,3.0,4.0,63.0,3.0,1.0,2.0,1437.6999999999998,7227.7,0.0,21.0,4.0,1.0,1.0,12.0,4.1413,3.0,11.0,5.0,7.0,0.0,0.42826,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0
42.0,458.0,26.0,5.0,1.0,60.0,3.0,3.0,1.0,8398.0,18488.0,3.0,17.0,3.0,3.0,0.9586,20.0,6.9586,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
35.0,485.12,8.0,2.0,3.0,78.0,2.0,3.0,4.0,6742.6,10120.6,4.0,11.0,3.0,2.0,1.0,16.0,6.7268799999999995,2.0,13.0,4.0,12.0,1.0,0.72688,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
27.0,488.70000000000005,14.0,3.0,1.0,42.0,3.0,1.0,1.0,392.0999999999999,11305.5,1.0,14.0,3.0,4.0,2.0,9.0,6.0715,2.0,9.0,6.0,8.0,0.0,0.36858,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.375
54.0,303.46000000000004,1.0,4.0,4.0,53.0,3.0,3.0,3.0,7189.3,6346.3,7.0,17.0,3.0,1.0,1.0,33.0,5.3126999999999995,1.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
44.0,454.79999999999995,2.0,1.0,1.0,72.0,4.0,1.0,4.0,24.40000000000009,16671.0,1.0,13.0,3.0,4.0,1.0,10.0,6.9866,3.0,10.0,7.0,7.0,0.0,0.6622,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
29.0,402.64,1.0,3.0,1.0,97.0,3.0,1.0,4.0,723.1999999999998,2561.2,1.0,15.0,3.0,1.0,3.0,3.0,6.82208,3.0,3.0,1.0,2.0,0.0,0.60736,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.010676533659031
54.0,685.0,3.0,3.0,4.0,85.0,3.0,4.0,4.0,17779.0,23474.0,3.0,14.0,3.0,1.0,0.0,36.0,2.0,3.0,10.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0
31.0,1332.0,11.0,2.0,3.0,80.0,3.0,2.0,1.0,6833.0,17089.0,1.0,12.0,3.0,4.0,0.0,6.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
31.0,520.56,24.0,3.0,3.0,96.0,2.0,2.0,1.0,4646.24,17739.44,1.0,19.0,3.0,2.0,0.108288,10.0,1.4585599999999999,3.0,10.0,1.0,8.0,0.0,0.433152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0
59.0,326.0,3.0,3.0,3.0,48.0,2.0,2.0,4.0,5171.0,16490.0,5.0,17.0,3.0,4.0,0.0,13.0,2.0,3.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
43.0,920.0,3.0,3.0,3.0,96.0,1.0,5.0,4.0,15111.5,13996.5,3.0,14.0,3.0,2.0,1.0,25.0,6.6285,3.0,8.0,0.0,7.0,0.0,0.74056,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0
49.0,319.34000000000003,4.0,2.0,1.0,85.0,2.0,5.0,3.0,14817.7,8230.7,2.0,13.0,3.0,3.0,1.0,23.0,5.8933,4.0,1.0,0.0,0.0,0.0,0.77866,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
36.0,60.660000000000025,3.0,3.0,3.0,46.0,3.0,1.0,2.0,1650.3,7214.3,1.0,12.0,3.0,3.0,0.40834,12.0,4.0417000000000005,2.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
48.0,486.04,2.0,2.0,4.0,76.0,4.0,1.0,2.0,144.19999999999982,15171.119999999999,5.0,11.0,3.0,3.0,0.0,7.0,6.4148,2.0,1.0,0.0,0.0,0.0,0.386368,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02
27.0,211.32000000000005,4.0,2.0,1.0,76.0,3.0,1.0,3.0,127.80000000000018,818.8000000000002,1.0,11.0,3.0,2.0,3.0,5.0,4.389200000000001,3.0,5.0,0.0,3.0,0.0,0.47784,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.2301145732886387
29.0,362.76,7.0,3.0,3.0,82.0,3.0,2.0,4.0,4207.4,1788.4,1.0,11.0,3.0,2.0,2.0,6.0,4.4155999999999995,3.0,6.0,1.0,0.0,0.0,0.48312,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0
48.0,100.74000000000001,1.0,3.0,4.0,76.0,2.0,5.0,4.0,15807.96,5661.7,6.0,12.0,3.0,3.0,0.122852,25.0,6.0713,4.0,1.0,0.0,0.0,0.0,0.491408,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
29.0,49.17999999999995,1.0,3.0,4.0,87.0,2.0,4.0,4.0,12899.9,198.9000000000001,3.0,14.0,3.0,2.0,2.0,9.0,5.2241,2.0,7.0,1.0,7.0,0.0,0.64482,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0
34.0,1320.0,20.0,3.0,3.0,89.0,4.0,1.0,3.0,141.15999999999985,18588.2,0.0,17.0,3.0,4.0,0.366576,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.61096,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
44.0,337.74,5.0,3.0,2.0,88.0,3.0,5.0,2.0,14406.7,4944.7,7.0,11.0,3.0,3.0,1.0,26.0,6.52252,3.0,22.0,3.0,10.0,0.0,0.76126,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
33.0,536.0,10.0,5.0,4.0,82.0,4.0,3.0,3.0,4017.6000000000004,17345.6,0.0,14.0,3.0,4.0,2.0,10.0,6.48992,3.0,9.0,0.0,8.0,0.0,0.87248,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.75
19.0,794.6,25.0,3.0,2.0,57.0,4.0,1.0,4.0,346.0,19102.6,1.0,12.0,3.0,4.0,0.21184,1.0,4.118399999999999,3.0,1.0,0.0,1.0,0.0,0.21184,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3691163048398165
23.0,373.0,1.0,2.0,4.0,47.0,3.0,1.0,3.0,203.12,14351.3,1.0,22.0,4.0,4.0,1.0,1.0,4.5497,3.0,1.0,0.0,1.0,0.0,0.101988,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21724168928914162
26.0,583.0,4.0,2.0,3.0,53.0,3.0,1.0,4.0,1640.52,9047.14,1.0,20.0,4.0,2.0,0.061724,8.0,2.61724,2.0,8.0,2.0,2.0,0.0,0.246896,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.52
55.0,177.0,8.0,1.0,4.0,37.0,2.0,4.0,2.0,8842.4,20857.4,1.0,15.0,3.0,4.0,1.0,34.0,6.78768,3.0,33.0,15.0,0.0,1.0,0.94692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.145771747551212
46.0,168.0,4.0,2.0,4.0,33.0,2.0,5.0,2.0,15198.7,6355.7,2.0,14.0,3.0,3.0,1.0,26.0,5.5903,3.0,11.0,0.0,8.0,0.0,0.574448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
34.0,131.0,2.0,3.0,3.0,86.0,3.0,2.0,1.0,3167.2,6861.48,0.0,12.0,3.0,4.0,0.109664,4.0,2.72584,3.0,3.0,0.0,2.0,0.0,0.054832,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
51.0,237.0,9.0,3.0,4.0,83.0,3.0,5.0,2.0,14419.0,13768.0,4.0,24.0,4.0,1.0,1.0,31.0,6.0855999999999995,2.0,29.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.016081843569292
59.0,670.14,18.0,4.0,4.0,67.0,3.0,3.0,4.0,6717.7,16207.7,6.0,12.0,3.0,4.0,0.607088,25.0,6.0,2.0,9.0,5.0,4.0,0.0,0.75886,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
34.0,135.0,19.0,3.0,3.0,46.0,3.0,2.0,2.0,32.69999999999982,18122.7,4.0,13.0,3.0,3.0,2.0,15.0,6.4113,4.0,11.0,5.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.079639774958936
28.0,119.51999999999998,1.0,4.0,4.0,44.0,3.0,1.0,3.0,475.29999999999995,5163.3,0.0,11.0,3.0,3.0,0.33574,5.0,3.6787,2.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
44.0,161.68000000000006,4.0,2.0,3.0,92.0,4.0,5.0,1.0,14003.4,12290.4,1.0,14.0,3.0,4.0,2.0,26.0,6.0746400000000005,2.0,25.0,14.0,13.0,0.0,0.829856,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0
34.0,648.0,11.0,3.0,3.0,56.0,2.0,2.0,2.0,732.3200000000002,17135.9,4.0,11.0,3.0,4.0,2.0,14.0,6.87884,4.0,10.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.25
35.0,204.55999999999995,6.0,1.0,3.0,66.0,3.0,1.0,3.0,2179.9,4693.9,0.0,14.0,3.0,4.0,0.26522,4.0,4.06088,3.0,3.0,2.0,2.0,0.0,0.159132,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
42.0,603.0,7.0,4.0,2.0,78.0,4.0,2.0,2.0,2372.0,5628.0,6.0,16.0,3.0,4.0,0.0,18.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
43.0,531.0,4.0,4.0,4.0,56.0,2.0,3.0,4.0,10231.0,20364.0,3.0,14.0,3.0,4.0,0.0,23.0,3.0,4.0,21.0,15.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.114756601717866
36.0,22.519999999999982,2.0,4.0,3.0,53.0,3.0,2.0,2.0,4597.04,1306.8,9.0,11.0,3.0,4.0,0.081296,18.0,3.0162,3.0,16.0,5.0,12.0,0.0,0.162592,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.5
28.0,193.0,2.0,3.0,4.0,52.0,2.0,1.0,4.0,838.8000000000002,11193.8,1.0,12.0,3.0,2.0,1.0,2.0,5.0282,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0532685080962874
51.0,205.48000000000002,6.0,2.0,2.0,40.0,2.0,1.0,3.0,931.7,2350.7,0.0,14.0,3.0,2.0,0.38126,8.0,6.76252,2.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
30.0,879.0,9.0,2.0,3.0,72.0,3.0,2.0,3.0,4695.0,12858.0,7.0,18.0,3.0,3.0,0.0,10.0,3.0,3.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0
28.0,640.0,1.0,3.0,4.0,84.0,3.0,1.0,1.0,2080.0,4732.0,2.0,11.0,3.0,2.0,0.0,5.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.1474065506427027
25.0,266.0,1.0,3.0,4.0,40.0,3.0,1.0,2.0,2096.0,18830.0,1.0,18.0,3.0,4.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0617743967028876
32.0,604.0,8.0,3.0,3.0,56.0,4.0,2.0,4.0,2958.4,8442.4,1.0,15.0,3.0,3.0,2.0,10.0,6.60048,4.0,10.0,0.0,8.0,0.0,0.65012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
45.0,364.0,25.0,3.0,2.0,83.0,3.0,5.0,2.0,14015.0,8989.0,3.0,22.0,4.0,3.0,0.8092,22.0,6.4276,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
39.0,412.0,13.0,4.0,3.0,94.0,2.0,4.0,2.0,12236.1,12447.1,6.0,13.0,3.0,4.0,2.0,21.0,6.93214,3.0,19.0,15.0,2.0,0.0,0.97738,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.04004666444264
58.0,2.080000000000041,23.0,4.0,1.0,88.0,3.0,1.0,3.0,680.1600000000001,21846.4,1.0,12.0,3.0,4.0,2.0,2.0,6.38368,3.0,2.0,2.0,2.0,0.0,0.507552,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.07
30.0,330.08000000000004,6.0,3.0,1.0,48.0,2.0,2.0,4.0,587.4000000000001,19591.4,0.0,12.0,3.0,1.0,1.0,10.0,6.80792,3.0,9.0,6.0,7.0,0.0,0.80792,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
36.0,61.68000000000001,10.0,4.0,4.0,63.0,3.0,3.0,3.0,5777.4,4430.4,3.0,12.0,3.0,1.0,0.052664,10.0,1.3166,3.0,7.0,1.0,7.0,0.0,0.26332,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.67
46.0,383.58000000000004,1.0,2.0,4.0,44.0,3.0,1.0,1.0,385.9000000000001,23564.42,6.0,12.0,3.0,3.0,0.121484,10.0,5.429679999999999,4.0,7.0,5.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
28.0,565.16,1.0,3.0,3.0,55.0,1.0,2.0,4.0,2119.8,11837.8,0.0,11.0,3.0,1.0,3.0,10.0,6.91084,3.0,9.0,7.0,5.0,1.0,0.91084,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
50.0,1322.0,28.0,3.0,4.0,43.0,3.0,4.0,1.0,16880.0,22422.0,4.0,11.0,3.0,2.0,0.0,25.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
30.0,634.0,17.0,4.0,2.0,95.0,3.0,3.0,1.0,6868.3,20879.3,1.0,23.0,4.0,4.0,2.0,9.0,6.03816,3.0,9.0,0.0,8.0,0.0,0.807632,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
39.0,524.0,18.0,2.0,1.0,32.0,3.0,2.0,3.0,2093.0,10911.0,0.0,11.0,3.0,1.0,0.39056,9.0,6.0,3.0,8.0,1.0,7.0,0.0,0.4882,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.75
31.0,587.0,2.0,4.0,4.0,57.0,3.0,3.0,3.0,6914.6,5997.6,1.0,19.0,3.0,1.0,1.0,10.0,6.76244,2.0,10.0,9.0,6.0,1.0,0.58748,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0
41.0,256.0,10.0,2.0,3.0,40.0,1.0,2.0,2.0,2902.9,18825.9,1.0,13.0,3.0,1.0,0.519696,19.0,4.0,3.0,19.0,11.0,9.0,1.0,0.64962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
42.0,495.0,2.0,1.0,3.0,37.0,3.0,4.0,3.0,13067.2,21788.2,0.0,13.0,3.0,4.0,0.767008,21.0,3.0,2.0,20.0,2.0,10.0,1.0,0.95876,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0
55.0,282.0,2.0,2.0,4.0,58.0,1.0,5.0,3.0,15540.9,3345.9,4.0,14.0,3.0,4.0,1.0,23.0,6.4584399999999995,3.0,19.0,9.0,11.0,0.0,0.72922,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
56.0,206.0,8.0,4.0,4.0,99.0,3.0,5.0,2.0,16922.5,2345.3,6.0,14.0,3.0,1.0,0.22356,36.0,6.7945,3.0,7.0,7.0,7.0,0.0,0.11178,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
40.0,107.32,16.0,2.0,3.0,74.0,3.0,1.0,3.0,1790.6,6778.6,9.0,16.0,3.0,2.0,1.0,6.0,1.7534,3.0,4.0,0.0,0.0,1.0,0.35068,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.1167274221120502
34.0,145.51999999999998,9.0,3.0,4.0,86.0,3.0,3.0,4.0,6506.3,3500.3,0.0,11.0,3.0,4.0,1.0,10.0,1.9937,2.0,9.0,1.0,6.0,0.0,0.39874,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
40.0,523.0,2.0,3.0,3.0,98.0,3.0,2.0,4.0,1497.1,19291.1,1.0,13.0,3.0,3.0,0.379668,9.0,6.53112,3.0,9.0,8.0,8.0,0.0,0.379668,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0
41.0,161.27999999999997,1.0,3.0,3.0,66.0,3.0,2.0,1.0,1961.1999999999998,2155.2,0.0,17.0,3.0,4.0,1.0,10.0,4.1418,3.0,9.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.095426526060267
